# Chi2 Rg SupportVolume
1.88378e+01 2.21470e+01 3.37500e+06
1.88210e+01 2.21442e+01 3.37500e+06
1.88042e+01 2.21413e+01 3.37500e+06
1.87874e+01 2.21385e+01 3.37500e+06
1.87707e+01 2.21356e+01 3.37500e+06
1.87539e+01 2.21328e+01 3.37500e+06
1.87372e+01 2.21300e+01 3.37500e+06
1.87204e+01 2.21271e+01 3.37500e+06
1.87037e+01 2.21243e+01 3.37500e+06
1.86870e+01 2.21215e+01 3.37500e+06
1.86703e+01 2.21186e+01 3.37500e+06
1.86536e+01 2.21158e+01 3.37500e+06
1.86370e+01 2.21130e+01 3.37500e+06
1.86203e+01 2.21101e+01 3.37500e+06
1.86036e+01 2.21073e+01 3.37500e+06
1.85870e+01 2.21044e+01 3.37500e+06
1.85704e+01 2.21016e+01 3.37500e+06
1.85538e+01 2.20988e+01 3.37500e+06
1.85372e+01 2.20960e+01 3.37500e+06
1.85206e+01 2.20931e+01 3.37500e+06
1.85040e+01 2.20903e+01 3.37500e+06
1.84874e+01 2.20875e+01 3.37500e+06
1.84709e+01 2.20846e+01 3.37500e+06
1.84544e+01 2.20818e+01 3.37500e+06
1.84378e+01 2.20790e+01 3.37500e+06
1.84213e+01 2.20761e+01 3.37500e+06
1.84049e+01 2.20733e+01 3.37500e+06
1.83885e+01 2.20705e+01 3.37500e+06
1.83721e+01 2.20677e+01 3.37500e+06
1.83557e+01 2.20649e+01 3.37500e+06
1.83394e+01 2.20621e+01 3.37500e+06
1.83230e+01 2.20593e+01 3.37500e+06
1.83067e+01 2.20565e+01 3.37500e+06
1.82905e+01 2.20537e+01 3.37500e+06
1.82743e+01 2.20509e+01 3.37500e+06
1.82581e+01 2.20481e+01 3.37500e+06
1.82419e+01 2.20453e+01 3.37500e+06
1.82257e+01 2.20425e+01 3.37500e+06
1.82095e+01 2.20397e+01 3.37500e+06
1.81934e+01 2.20369e+01 3.37500e+06
1.81772e+01 2.20341e+01 3.37500e+06
1.81611e+01 2.20313e+01 3.37500e+06
1.81450e+01 2.20285e+01 3.37500e+06
1.81288e+01 2.20257e+01 3.37500e+06
1.81127e+01 2.20229e+01 3.37500e+06
1.80966e+01 2.20201e+01 3.37500e+06
1.80805e+01 2.20173e+01 3.37500e+06
1.80645e+01 2.20145e+01 3.37500e+06
1.80484e+01 2.20118e+01 3.37500e+06
1.80324e+01 2.20090e+01 3.37500e+06
1.80163e+01 2.20062e+01 3.37500e+06
1.80003e+01 2.20034e+01 3.37500e+06
1.79843e+01 2.20006e+01 3.37500e+06
1.79684e+01 2.19978e+01 3.37500e+06
1.79525e+01 2.19951e+01 3.37500e+06
1.79367e+01 2.19923e+01 3.37500e+06
1.79208e+01 2.19895e+01 3.37500e+06
1.79049e+01 2.19867e+01 3.37500e+06
1.78891e+01 2.19840e+01 3.37500e+06
1.78733e+01 2.19812e+01 3.37500e+06
1.78575e+01 2.19784e+01 3.37500e+06
1.78417e+01 2.19756e+01 3.37500e+06
1.78259e+01 2.19729e+01 3.37500e+06
1.78101e+01 2.19701e+01 3.37500e+06
1.77943e+01 2.19673e+01 3.37500e+06
1.77786e+01 2.19646e+01 3.37500e+06
1.77628e+01 2.19618e+01 3.37500e+06
1.77471e+01 2.19590e+01 3.37500e+06
1.77314e+01 2.19563e+01 3.37500e+06
1.77156e+01 2.19535e+01 3.37500e+06
1.76999e+01 2.19507e+01 3.37500e+06
1.76842e+01 2.19480e+01 3.37500e+06
1.76686e+01 2.19452e+01 3.37500e+06
1.76529e+01 2.19424e+01 3.37500e+06
1.76372e+01 2.19397e+01 3.37500e+06
1.76216e+01 2.19369e+01 3.37500e+06
1.76059e+01 2.19341e+01 3.37500e+06
1.75903e+01 2.19314e+01 3.37500e+06
1.75747e+01 2.19286e+01 3.37500e+06
1.75591e+01 2.19259e+01 3.37500e+06
1.75436e+01 2.19231e+01 3.37500e+06
1.75281e+01 2.19204e+01 3.37500e+06
1.75126e+01 2.19176e+01 3.37500e+06
1.74972e+01 2.19149e+01 3.37500e+06
1.74817e+01 2.19121e+01 3.37500e+06
1.74663e+01 2.19094e+01 3.37500e+06
1.74508e+01 2.19067e+01 3.37500e+06
1.74354e+01 2.19039e+01 3.37500e+06
1.74200e+01 2.19012e+01 3.37500e+06
1.74046e+01 2.18984e+01 3.37500e+06
1.73892e+01 2.18957e+01 3.37500e+06
1.73738e+01 2.18930e+01 3.37500e+06
1.73585e+01 2.18902e+01 3.37500e+06
1.73431e+01 2.18875e+01 3.37500e+06
1.73277e+01 2.18848e+01 3.37500e+06
1.73124e+01 2.18820e+01 3.37500e+06
1.72971e+01 2.18793e+01 3.37500e+06
1.72818e+01 2.18766e+01 3.37500e+06
1.72665e+01 2.18738e+01 3.37500e+06
1.72512e+01 2.18711e+01 3.37500e+06
1.72359e+01 2.18684e+01 3.37500e+06
1.72206e+01 2.18656e+01 3.37500e+06
1.72054e+01 2.18629e+01 3.37500e+06
1.71901e+01 2.18602e+01 3.37500e+06
1.71749e+01 2.18574e+01 3.37500e+06
1.71596e+01 2.18547e+01 3.37500e+06
1.71444e+01 2.18520e+01 3.37500e+06
1.71292e+01 2.18981e+01 3.37500e+06
1.71140e+01 2.18954e+01 3.37500e+06
1.70988e+01 2.18926e+01 3.37500e+06
1.70837e+01 2.18899e+01 3.37500e+06
1.70685e+01 2.18871e+01 3.37500e+06
1.70533e+01 2.18844e+01 3.37500e+06
1.70383e+01 2.18817e+01 3.37500e+06
1.70232e+01 2.18790e+01 3.37500e+06
1.70082e+01 2.18762e+01 3.37500e+06
1.69931e+01 2.18735e+01 3.37500e+06
1.69781e+01 2.18708e+01 3.37500e+06
1.69631e+01 2.18681e+01 3.37500e+06
1.69481e+01 2.18654e+01 3.37500e+06
1.69331e+01 2.18627e+01 3.37500e+06
1.69182e+01 2.18600e+01 3.37500e+06
1.69032e+01 2.18572e+01 3.37500e+06
1.68883e+01 2.18545e+01 3.37500e+06
1.68733e+01 2.18518e+01 3.37500e+06
1.68584e+01 2.18491e+01 3.37500e+06
1.68435e+01 2.18464e+01 3.37500e+06
1.68285e+01 2.18437e+01 3.37500e+06
1.68136e+01 2.18410e+01 3.37500e+06
1.67988e+01 2.18383e+01 3.37500e+06
1.67839e+01 2.18355e+01 3.37500e+06
1.67690e+01 2.18328e+01 3.37500e+06
1.67543e+01 2.18301e+01 3.37500e+06
1.67395e+01 2.18275e+01 3.37500e+06
1.67249e+01 2.18248e+01 3.37500e+06
1.67102e+01 2.18221e+01 3.37500e+06
1.66956e+01 2.18194e+01 3.37500e+06
1.66809e+01 2.18168e+01 3.37500e+06
1.66663e+01 2.18141e+01 3.37500e+06
1.66517e+01 2.18114e+01 3.37500e+06
1.66371e+01 2.18087e+01 3.37500e+06
1.66225e+01 2.18061e+01 3.37500e+06
1.66080e+01 2.18034e+01 3.37500e+06
1.65934e+01 2.18007e+01 3.37500e+06
1.65788e+01 2.17980e+01 3.37500e+06
1.65643e+01 2.17954e+01 3.37500e+06
1.65497e+01 2.17927e+01 3.37500e+06
1.65352e+01 2.17900e+01 3.37500e+06
1.65207e+01 2.17874e+01 3.37500e+06
1.65062e+01 2.17847e+01 3.37500e+06
1.64917e+01 2.17820e+01 3.37500e+06
1.64772e+01 2.17794e+01 3.37500e+06
1.64628e+01 2.17767e+01 3.37500e+06
1.64484e+01 2.17741e+01 3.37500e+06
1.64341e+01 2.17714e+01 3.37500e+06
1.64197e+01 2.17688e+01 3.37500e+06
1.64054e+01 2.17661e+01 3.37500e+06
1.63910e+01 2.17635e+01 3.37500e+06
1.63768e+01 2.17608e+01 3.37500e+06
1.63625e+01 2.17582e+01 3.37500e+06
1.63483e+01 2.17556e+01 3.37500e+06
1.63341e+01 2.17530e+01 3.37500e+06
1.63199e+01 2.17503e+01 3.37500e+06
1.63056e+01 2.17477e+01 3.37500e+06
1.62915e+01 2.17451e+01 3.37500e+06
1.62773e+01 2.17425e+01 3.37500e+06
1.62631e+01 2.17398e+01 3.37500e+06
1.62489e+01 2.17372e+01 3.37500e+06
1.62348e+01 2.17346e+01 3.37500e+06
1.62206e+01 2.17320e+01 3.37500e+06
1.62065e+01 2.17294e+01 3.37500e+06
1.61924e+01 2.17267e+01 3.37500e+06
1.61782e+01 2.17241e+01 3.37500e+06
1.61641e+01 2.17215e+01 3.37500e+06
1.61500e+01 2.17189e+01 3.37500e+06
1.61360e+01 2.17163e+01 3.37500e+06
1.61219e+01 2.17136e+01 3.37500e+06
1.61078e+01 2.17110e+01 3.37500e+06
1.60938e+01 2.17084e+01 3.37500e+06
1.60797e+01 2.17058e+01 3.37500e+06
1.60657e+01 2.17032e+01 3.37500e+06
1.60517e+01 2.17006e+01 3.37500e+06
1.60376e+01 2.16980e+01 3.37500e+06
1.60236e+01 2.16954e+01 3.37500e+06
1.60096e+01 2.16927e+01 3.37500e+06
1.59956e+01 2.16901e+01 3.37500e+06
1.59817e+01 2.16875e+01 3.37500e+06
1.59677e+01 2.16849e+01 3.37500e+06
1.59537e+01 2.16823e+01 3.37500e+06
1.59398e+01 2.16797e+01 3.37500e+06
1.59260e+01 2.16771e+01 3.37500e+06
1.59122e+01 2.16745e+01 3.37500e+06
1.58984e+01 2.16719e+01 3.37500e+06
1.58847e+01 2.16693e+01 3.37500e+06
1.58709e+01 2.16667e+01 3.37500e+06
1.58572e+01 2.16642e+01 3.37500e+06
1.58435e+01 2.16616e+01 3.37500e+06
1.58298e+01 2.16590e+01 3.37500e+06
1.58161e+01 2.16564e+01 3.37500e+06
1.58024e+01 2.16538e+01 3.37500e+06
1.57888e+01 2.16513e+01 3.37500e+06
1.57751e+01 2.16487e+01 3.37500e+06
1.57614e+01 2.16461e+01 3.37500e+06
1.57478e+01 2.16435e+01 3.37500e+06
1.57341e+01 2.16410e+01 3.37500e+06
1.57205e+01 2.16384e+01 3.37500e+06
1.57069e+01 2.16358e+01 3.37500e+06
1.56933e+01 2.16332e+01 3.37500e+06
1.56797e+01 2.16307e+01 3.37500e+06
1.56661e+01 2.16281e+01 3.37500e+06
1.56525e+01 2.16255e+01 3.37500e+06
1.56389e+01 2.16230e+01 3.37500e+06
1.56254e+01 2.16204e+01 3.37500e+06
1.56118e+01 2.16178e+01 3.37500e+06
1.55983e+01 2.16152e+01 3.37500e+06
1.55847e+01 2.16127e+01 3.37500e+06
1.55712e+01 2.16101e+01 3.37500e+06
1.55577e+01 2.16075e+01 3.37500e+06
1.55442e+01 2.16050e+01 3.37500e+06
1.55307e+01 2.16024e+01 3.37500e+06
1.55172e+01 2.15998e+01 3.37500e+06
1.55037e+01 2.15973e+01 3.37500e+06
1.54902e+01 2.15947e+01 3.37500e+06
1.54768e+01 2.15921e+01 3.37500e+06
1.54633e+01 2.15896e+01 3.37500e+06
1.54499e+01 2.15870e+01 3.37500e+06
1.54365e+01 2.15845e+01 3.37500e+06
1.54230e+01 2.15819e+01 3.37500e+06
1.54096e+01 2.15793e+01 3.37500e+06
1.53962e+01 2.15768e+01 3.37500e+06
1.53830e+01 2.15742e+01 3.37500e+06
1.53697e+01 2.15717e+01 3.37500e+06
1.53565e+01 2.15692e+01 3.37500e+06
1.53433e+01 2.15667e+01 3.37500e+06
1.53301e+01 2.15641e+01 3.37500e+06
1.53170e+01 2.15616e+01 3.37500e+06
1.53038e+01 2.15591e+01 3.37500e+06
1.52906e+01 2.15566e+01 3.37500e+06
1.52775e+01 2.15541e+01 3.37500e+06
1.52643e+01 2.15516e+01 3.37500e+06
1.52512e+01 2.15490e+01 3.37500e+06
1.52381e+01 2.15465e+01 3.37500e+06
1.52249e+01 2.15440e+01 3.37500e+06
1.52118e+01 2.15415e+01 3.37500e+06
1.51987e+01 2.15390e+01 3.37500e+06
1.51856e+01 2.15365e+01 3.37500e+06
1.51725e+01 2.15339e+01 3.37500e+06
1.51595e+01 2.15314e+01 3.37500e+06
1.51464e+01 2.15289e+01 3.37500e+06
1.51333e+01 2.15264e+01 3.37500e+06
1.51203e+01 2.15239e+01 3.37500e+06
1.51073e+01 2.15214e+01 3.37500e+06
1.50942e+01 2.15189e+01 3.37500e+06
1.50812e+01 2.15164e+01 3.37500e+06
1.50682e+01 2.15139e+01 3.37500e+06
1.50552e+01 2.15114e+01 3.37500e+06
1.50422e+01 2.15088e+01 3.37500e+06
1.50292e+01 2.15063e+01 3.37500e+06
1.50163e+01 2.15038e+01 3.37500e+06
1.50033e+01 2.15013e+01 3.37500e+06
1.49904e+01 2.14988e+01 3.37500e+06
1.49775e+01 2.14963e+01 3.37500e+06
1.49647e+01 2.14939e+01 3.37500e+06
1.49518e+01 2.14914e+01 3.37500e+06
1.49390e+01 2.14889e+01 3.37500e+06
1.49261e+01 2.14864e+01 3.37500e+06
1.49133e+01 2.14839e+01 3.37500e+06
1.49005e+01 2.14815e+01 3.37500e+06
1.48877e+01 2.14790e+01 3.37500e+06
1.48749e+01 2.14765e+01 3.37500e+06
1.48621e+01 2.14740e+01 3.37500e+06
1.48493e+01 2.14715e+01 3.37500e+06
1.48365e+01 2.14691e+01 3.37500e+06
1.48238e+01 2.14666e+01 3.37500e+06
1.48110e+01 2.14641e+01 3.37500e+06
1.47983e+01 2.14616e+01 3.37500e+06
1.47855e+01 2.14591e+01 3.37500e+06
1.47728e+01 2.14567e+01 3.37500e+06
1.47601e+01 2.14542e+01 3.37500e+06
1.47474e+01 2.14517e+01 3.37500e+06
1.47347e+01 2.14493e+01 3.37500e+06
1.47220e+01 2.14468e+01 3.37500e+06
1.47093e+01 2.14443e+01 3.37500e+06
1.46968e+01 2.14418e+01 3.37500e+06
1.46842e+01 2.14394e+01 3.37500e+06
1.46717e+01 2.14369e+01 3.37500e+06
1.46591e+01 2.14345e+01 3.37500e+06
1.46466e+01 2.14320e+01 3.37500e+06
1.46341e+01 2.14295e+01 3.37500e+06
1.46216e+01 2.14271e+01 3.37500e+06
1.46091e+01 2.14246e+01 3.37500e+06
1.45966e+01 2.14222e+01 3.37500e+06
1.45841e+01 2.14197e+01 3.37500e+06
1.45716e+01 2.14172e+01 3.37500e+06
1.45592e+01 2.14148e+01 3.37500e+06
1.45467e+01 2.14123e+01 3.37500e+06
1.45343e+01 2.14099e+01 3.37500e+06
1.45218e+01 2.14074e+01 3.37500e+06
1.45094e+01 2.14050e+01 3.37500e+06
1.44970e+01 2.14025e+01 3.37500e+06
1.44845e+01 2.14001e+01 3.37500e+06
1.44721e+01 2.13976e+01 3.37500e+06
1.44598e+01 2.13952e+01 3.37500e+06
1.44475e+01 2.13927e+01 3.37500e+06
1.44352e+01 2.13903e+01 3.37500e+06
1.44229e+01 2.13879e+01 3.37500e+06
1.44106e+01 2.13854e+01 3.37500e+06
1.43983e+01 2.13830e+01 3.37500e+06
1.43860e+01 2.13806e+01 3.37500e+06
1.43738e+01 2.13781e+01 3.37500e+06
1.43618e+01 2.13757e+01 3.37500e+06
1.43497e+01 2.13733e+01 3.37500e+06
1.43377e+01 2.13709e+01 3.37500e+06
1.43257e+01 2.13685e+01 3.37500e+06
1.43137e+01 2.13661e+01 3.37500e+06
1.43017e+01 2.13637e+01 3.37500e+06
1.42897e+01 2.13613e+01 3.37500e+06
1.42777e+01 2.13589e+01 3.37500e+06
1.42657e+01 2.13564e+01 3.37500e+06
1.42537e+01 2.13540e+01 3.37500e+06
1.42417e+01 2.13516e+01 3.37500e+06
1.42298e+01 2.13492e+01 3.37500e+06
1.42178e+01 2.13468e+01 3.37500e+06
1.42059e+01 2.13444e+01 3.37500e+06
1.41939e+01 2.13420e+01 3.37500e+06
1.41820e+01 2.13396e+01 3.37500e+06
1.41701e+01 2.13372e+01 3.37500e+06
1.41582e+01 2.13348e+01 3.37500e+06
1.41463e+01 2.13324e+01 3.37500e+06
1.41344e+01 2.13300e+01 3.37500e+06
1.41225e+01 2.13276e+01 3.37500e+06
1.41106e+01 2.13252e+01 3.37500e+06
1.40987e+01 2.13228e+01 3.37500e+06
1.40869e+01 2.13204e+01 3.37500e+06
1.40750e+01 2.13180e+01 3.37500e+06
1.40632e+01 2.13156e+01 3.37500e+06
1.40514e+01 2.13132e+01 3.37500e+06
1.40395e+01 2.13108e+01 3.37500e+06
1.40277e+01 2.13084e+01 3.37500e+06
1.40160e+01 2.13061e+01 3.37500e+06
1.40043e+01 2.13037e+01 3.37500e+06
1.39926e+01 2.13013e+01 3.37500e+06
1.39809e+01 2.12989e+01 3.37500e+06
1.39692e+01 2.12965e+01 3.37500e+06
1.39575e+01 2.12941e+01 3.37500e+06
1.39458e+01 2.12918e+01 3.37500e+06
1.39341e+01 2.12894e+01 3.37500e+06
1.39224e+01 2.12870e+01 3.37500e+06
1.39108e+01 2.12846e+01 3.37500e+06
1.38991e+01 2.12823e+01 3.37500e+06
1.38875e+01 2.12799e+01 3.37500e+06
1.38758e+01 2.12775e+01 3.37500e+06
1.38642e+01 2.12751e+01 3.37500e+06
1.38526e+01 2.12728e+01 3.37500e+06
1.38410e+01 2.12704e+01 3.37500e+06
1.38294e+01 2.12680e+01 3.37500e+06
1.38178e+01 2.12656e+01 3.37500e+06
1.38063e+01 2.12633e+01 3.37500e+06
1.37948e+01 2.12609e+01 3.37500e+06
1.37832e+01 2.12586e+01 3.37500e+06
1.37718e+01 2.12562e+01 3.37500e+06
1.37603e+01 2.12539e+01 3.37500e+06
1.37489e+01 2.12515e+01 3.37500e+06
1.37375e+01 2.12492e+01 3.37500e+06
1.37261e+01 2.12468e+01 3.37500e+06
1.37147e+01 2.12445e+01 3.37500e+06
1.37033e+01 2.12422e+01 3.37500e+06
1.36920e+01 2.12398e+01 3.37500e+06
1.36806e+01 2.12375e+01 3.37500e+06
1.36693e+01 2.12352e+01 3.37500e+06
1.36580e+01 2.12328e+01 3.37500e+06
1.36466e+01 2.12305e+01 3.37500e+06
1.36353e+01 2.12282e+01 3.37500e+06
1.36240e+01 2.12258e+01 3.37500e+06
1.36127e+01 2.12235e+01 3.37500e+06
1.36014e+01 2.12212e+01 3.37500e+06
1.35901e+01 2.12188e+01 3.37500e+06
1.35788e+01 2.12165e+01 3.37500e+06
1.35676e+01 2.12142e+01 3.37500e+06
1.35563e+01 2.12118e+01 3.37500e+06
1.35450e+01 2.12095e+01 3.37500e+06
1.35338e+01 2.12072e+01 3.37500e+06
1.35225e+01 2.12049e+01 3.37500e+06
1.35113e+01 2.12025e+01 3.37500e+06
1.35001e+01 2.12002e+01 3.37500e+06
1.34889e+01 2.11979e+01 3.37500e+06
1.34776e+01 2.11956e+01 3.37500e+06
1.34664e+01 2.11932e+01 3.37500e+06
1.34552e+01 2.11909e+01 3.37500e+06
1.34441e+01 2.11886e+01 3.37500e+06
1.34329e+01 2.11863e+01 3.37500e+06
1.34217e+01 2.11839e+01 3.37500e+06
1.34105e+01 2.11816e+01 3.37500e+06
1.33994e+01 2.11793e+01 3.37500e+06
1.33882e+01 2.11770e+01 3.37500e+06
1.33772e+01 2.11747e+01 3.37500e+06
1.33661e+01 2.11723e+01 3.37500e+06
1.33551e+01 2.11700e+01 3.37500e+06
1.33440e+01 2.11677e+01 3.37500e+06
1.33330e+01 2.11654e+01 3.37500e+06
1.33220e+01 2.11631e+01 3.37500e+06
1.33110e+01 2.11608e+01 3.37500e+06
1.32999e+01 2.11585e+01 3.37500e+06
1.32889e+01 2.11562e+01 3.37500e+06
1.32780e+01 2.11539e+01 3.37500e+06
1.32670e+01 2.11515e+01 3.37500e+06
1.32560e+01 2.11492e+01 3.37500e+06
1.32450e+01 2.11469e+01 3.37500e+06
1.32340e+01 2.11446e+01 3.37500e+06
1.32231e+01 2.11423e+01 3.37500e+06
1.32121e+01 2.11400e+01 3.37500e+06
1.32012e+01 2.11377e+01 3.37500e+06
1.31903e+01 2.11354e+01 3.37500e+06
1.31793e+01 2.11331e+01 3.37500e+06
1.31684e+01 2.11308e+01 3.37500e+06
1.31575e+01 2.11285e+01 3.37500e+06
1.31466e+01 2.11262e+01 3.37500e+06
1.31357e+01 2.11239e+01 3.37500e+06
1.31248e+01 2.11216e+01 3.37500e+06
1.31139e+01 2.11193e+01 3.37500e+06
1.31031e+01 2.11170e+01 3.37500e+06
1.30922e+01 2.11147e+01 3.37500e+06
1.30813e+01 2.11124e+01 3.37500e+06
1.30705e+01 2.11101e+01 3.37500e+06
1.30596e+01 2.11078e+01 3.37500e+06
1.30488e+01 2.11055e+01 3.37500e+06
1.30380e+01 2.11032e+01 3.37500e+06
1.30272e+01 2.11009e+01 3.37500e+06
1.30163e+01 2.10986e+01 3.37500e+06
1.30055e+01 2.10963e+01 3.37500e+06
1.29947e+01 2.10940e+01 3.37500e+06
1.29839e+01 2.10917e+01 3.37500e+06
1.29732e+01 2.10894e+01 3.37500e+06
1.29624e+01 2.10871e+01 3.37500e+06
1.29516e+01 2.10848e+01 3.37500e+06
1.29409e+01 2.10826e+01 3.37500e+06
1.29301e+01 2.10803e+01 3.37500e+06
1.29194e+01 2.10780e+01 3.37500e+06
1.29086e+01 2.10757e+01 3.37500e+06
1.28979e+01 2.10734e+01 3.37500e+06
1.28872e+01 2.10711e+01 3.37500e+06
1.28765e+01 2.10688e+01 3.37500e+06
1.28657e+01 2.10665e+01 3.37500e+06
1.28550e+01 2.10642e+01 3.37500e+06
1.28444e+01 2.10619e+01 3.37500e+06
1.28337e+01 2.10597e+01 3.37500e+06
1.28230e+01 2.10574e+01 3.37500e+06
1.28123e+01 2.10551e+01 3.37500e+06
1.28017e+01 2.10528e+01 3.37500e+06
1.27910e+01 2.10505e+01 3.37500e+06
1.27803e+01 2.10482e+01 3.37500e+06
1.27697e+01 2.10459e+01 3.37500e+06
1.27591e+01 2.10437e+01 3.37500e+06
1.27485e+01 2.10414e+01 3.37500e+06
1.27380e+01 2.10391e+01 3.37500e+06
1.27275e+01 2.10368e+01 3.37500e+06
1.27170e+01 2.10346e+01 3.37500e+06
1.27065e+01 2.10323e+01 3.37500e+06
1.26959e+01 2.10300e+01 3.37500e+06
1.26854e+01 2.10278e+01 3.37500e+06
1.26750e+01 2.10255e+01 3.37500e+06
1.26645e+01 2.10232e+01 3.37500e+06
1.26540e+01 2.10210e+01 3.37500e+06
1.26435e+01 2.10187e+01 3.37500e+06
1.26331e+01 2.10164e+01 3.37500e+06
1.26226e+01 2.10142e+01 3.37500e+06
1.26122e+01 2.10119e+01 3.37500e+06
1.26017e+01 2.10097e+01 3.37500e+06
1.25913e+01 2.10074e+01 3.37500e+06
1.25809e+01 2.10051e+01 3.37500e+06
1.25705e+01 2.10029e+01 3.37500e+06
1.25600e+01 2.10006e+01 3.37500e+06
1.25496e+01 2.09984e+01 3.37500e+06
1.25392e+01 2.09961e+01 3.37500e+06
1.25288e+01 2.09938e+01 3.37500e+06
1.25185e+01 2.09916e+01 3.37500e+06
1.25081e+01 2.09893e+01 3.37500e+06
1.24977e+01 2.09871e+01 3.37500e+06
1.24874e+01 2.09848e+01 3.37500e+06
1.24770e+01 2.09825e+01 3.37500e+06
1.24667e+01 2.09803e+01 3.37500e+06
1.24563e+01 2.09780e+01 3.37500e+06
1.24460e+01 2.09758e+01 3.37500e+06
1.24357e+01 2.09735e+01 3.37500e+06
1.24253e+01 2.09713e+01 3.37500e+06
1.24150e+01 2.09690e+01 3.37500e+06
1.24048e+01 2.09668e+01 3.37500e+06
1.23945e+01 2.09646e+01 3.37500e+06
1.23843e+01 2.09623e+01 3.37500e+06
1.23741e+01 2.09601e+01 3.37500e+06
1.23639e+01 2.09579e+01 3.37500e+06
1.23538e+01 2.09557e+01 3.37500e+06
1.23437e+01 2.09535e+01 3.37500e+06
1.23336e+01 2.09513e+01 3.37500e+06
1.23236e+01 2.09491e+01 3.37500e+06
1.23135e+01 2.09469e+01 3.37500e+06
1.23035e+01 2.09447e+01 3.37500e+06
1.22934e+01 2.09425e+01 3.37500e+06
1.22834e+01 2.09403e+01 3.37500e+06
1.22735e+01 2.09382e+01 3.37500e+06
1.22635e+01 2.09360e+01 3.37500e+06
1.22536e+01 2.09338e+01 3.37500e+06
1.22437e+01 2.09317e+01 3.37500e+06
1.22338e+01 2.09295e+01 3.37500e+06
1.22240e+01 2.09274e+01 3.37500e+06
1.22141e+01 2.09252e+01 3.37500e+06
1.22042e+01 2.09230e+01 3.37500e+06
1.21944e+01 2.09209e+01 3.37500e+06
1.21846e+01 2.09187e+01 3.37500e+06
1.21747e+01 2.09166e+01 3.37500e+06
1.21649e+01 2.09144e+01 3.37500e+06
1.21551e+01 2.09123e+01 3.37500e+06
1.21453e+01 2.09101e+01 3.37500e+06
1.21354e+01 2.09080e+01 3.37500e+06
1.21256e+01 2.09058e+01 3.37500e+06
1.21158e+01 2.09037e+01 3.37500e+06
1.21061e+01 2.09015e+01 3.37500e+06
1.20963e+01 2.08994e+01 3.37500e+06
1.20865e+01 2.08972e+01 3.37500e+06
1.20767e+01 2.08951e+01 3.37500e+06
1.20670e+01 2.08929e+01 3.37500e+06
1.20572e+01 2.08908e+01 3.37500e+06
1.20475e+01 2.08887e+01 3.37500e+06
1.20377e+01 2.08865e+01 3.37500e+06
1.20280e+01 2.08844e+01 3.37500e+06
1.20183e+01 2.08822e+01 3.37500e+06
1.20087e+01 2.08801e+01 3.37500e+06
1.19990e+01 2.08780e+01 3.37500e+06
1.19894e+01 2.08758e+01 3.37500e+06
1.19798e+01 2.08737e+01 3.37500e+06
1.19703e+01 2.08716e+01 3.37500e+06
1.19607e+01 2.08695e+01 3.37500e+06
1.19512e+01 2.08674e+01 3.37500e+06
1.19417e+01 2.08652e+01 3.37500e+06
1.19321e+01 2.08631e+01 3.37500e+06
1.19226e+01 2.08610e+01 3.37500e+06
1.19132e+01 2.08589e+01 3.37500e+06
1.19037e+01 2.08568e+01 3.37500e+06
1.18943e+01 2.08547e+01 3.37500e+06
1.18849e+01 2.08526e+01 3.37500e+06
1.18754e+01 2.08505e+01 3.37500e+06
1.18660e+01 2.08484e+01 3.37500e+06
1.18566e+01 2.08462e+01 3.37500e+06
1.18472e+01 2.08441e+01 3.37500e+06
1.18378e+01 2.08420e+01 3.37500e+06
1.18284e+01 2.08399e+01 3.37500e+06
1.18190e+01 2.08378e+01 3.37500e+06
1.18096e+01 2.08357e+01 3.37500e+06
1.18003e+01 2.08336e+01 3.37500e+06
1.17910e+01 2.08315e+01 3.37500e+06
1.17817e+01 2.08294e+01 3.37500e+06
1.17725e+01 2.08274e+01 3.37500e+06
1.17633e+01 2.08253e+01 3.37500e+06
1.17541e+01 2.08232e+01 3.37500e+06
1.17449e+01 2.08211e+01 3.37500e+06
1.17358e+01 2.08190e+01 3.37500e+06
1.17267e+01 2.08170e+01 3.37500e+06
1.17176e+01 2.08149e+01 3.37500e+06
1.17085e+01 2.08128e+01 3.37500e+06
1.16993e+01 2.08108e+01 3.37500e+06
1.16903e+01 2.08087e+01 3.37500e+06
1.16812e+01 2.08066e+01 3.37500e+06
1.16721e+01 2.08045e+01 3.37500e+06
1.16630e+01 2.08025e+01 3.37500e+06
1.16539e+01 2.08004e+01 3.37500e+06
1.16449e+01 2.07983e+01 3.37500e+06
1.16358e+01 2.07963e+01 3.37500e+06
1.16267e+01 2.07942e+01 3.37500e+06
1.16177e+01 2.07921e+01 3.37500e+06
1.16086e+01 2.07901e+01 3.37500e+06
1.15996e+01 2.07880e+01 3.37500e+06
1.15906e+01 2.07859e+01 3.37500e+06
1.15816e+01 2.07839e+01 3.37500e+06
1.15728e+01 2.07818e+01 3.37500e+06
1.15639e+01 2.07798e+01 3.37500e+06
1.15551e+01 2.07777e+01 3.37500e+06
1.15462e+01 2.07757e+01 3.37500e+06
1.15374e+01 2.07736e+01 3.37500e+06
1.15285e+01 2.07716e+01 3.37500e+06
1.15197e+01 2.07695e+01 3.37500e+06
1.15109e+01 2.07675e+01 3.37500e+06
1.15020e+01 2.07654e+01 3.37500e+06
